date,RET,Mkt-RF,SMB,HML,RMW,CMA,RF
20160802,-0.009326,-0.007000,-0.006300,0.001600,-0.005300,0.001600,0.000010
20160803,-0.007810,0.004500,0.005700,0.008300,-0.007100,0.001500,0.000010
20160804,0.008123,0.000500,0.000600,-0.003300,0.001400,0.000800,0.000010
20160805,0.006848,0.009300,0.005600,0.008700,-0.005200,-0.003600,0.000010
20160808,0.000757,-0.000600,0.001000,0.005700,0.000000,0.004300,0.000010
20160809,0.002283,0.000500,-0.000500,-0.003100,-0.001100,-0.002300,0.000010
20160810,0.000325,-0.002900,-0.004500,-0.001200,0.007000,-0.000100,0.000010
20160811,0.003487,0.005400,0.001500,0.000400,-0.002900,0.001600,0.000010
20160812,0.001712,-0.000600,0.001200,-0.001800,-0.001700,-0.002700,0.000010
20160815,-0.005268,0.003900,0.007900,0.003900,-0.002600,0.003600,0.000010
20160816,-0.005791,-0.005700,-0.002000,0.006100,-0.000900,0.003100,0.000010
20160817,0.000772,0.001200,-0.004900,0.002500,0.000800,0.000600,0.000010
20160818,-0.000222,0.003200,0.004600,0.003700,-0.005100,0.003500,0.000010
20160819,-0.009353,-0.001100,0.001000,-0.001200,0.003000,-0.001400,0.000010
20160822,0.002865,-0.000200,0.002200,-0.004100,0.000100,-0.003700,0.000010
20160823,0.003911,0.002700,0.005500,-0.000100,0.000400,0.000600,0.000010
20160824,-0.006820,-0.005600,-0.004300,0.004000,0.003800,-0.000700,0.000010
20160825,0.002601,-0.000800,0.002100,0.004800,-0.001900,0.002900,0.000010
20160826,0.012882,-0.001500,0.001200,-0.001300,-0.003700,-0.002000,0.000010
20160829,0.002978,0.005300,0.000100,0.003500,-0.001000,0.002100,0.000010
20160830,-0.004810,-0.001400,0.002100,0.003100,-0.000600,-0.003000,0.000010
20160831,0.002058,-0.002400,-0.003500,0.001300,0.002800,-0.003400,0.000010
20160901,0.001898,0.000300,0.000600,-0.004900,0.001400,-0.001300,0.000010
20160902,0.002362,0.005300,0.004200,0.003600,-0.001700,0.001900,0.000010
20160906,0.021270,0.002600,0.000000,-0.005300,-0.007000,-0.000300,0.000010
20160907,-0.005565,0.000900,0.006000,0.000300,-0.000800,-0.002400,0.000010
20160908,-0.000535,-0.001800,0.000300,0.005700,-0.008800,0.004100,0.000010
20160909,-0.030508,-0.024700,-0.005500,0.003100,0.000600,-0.004400,0.000010
20160912,0.014931,0.014400,-0.000300,-0.004600,-0.000700,-0.002000,0.000010
20160913,-0.013584,-0.014800,-0.003200,-0.004800,0.006200,-0.007600,0.000010
20160914,0.000105,-0.000800,0.000500,-0.008300,0.001300,-0.005000,0.000010
20160915,0.011300,0.010700,0.003000,-0.003300,0.000800,-0.002100,0.000010
20160916,0.011472,-0.003600,0.002800,-0.004600,0.001600,-0.001900,0.000010
20160919,-0.004393,0.000500,0.005000,0.001700,-0.000500,0.003400,0.000010
20160920,0.006606,-0.000200,-0.003200,-0.005100,-0.004600,-0.001100,0.000010
20160921,0.012202,0.011200,0.001900,0.003300,-0.004200,0.005100,0.000010
20160922,0.018943,0.007000,0.008100,-0.000600,0.000500,0.001300,0.000010
20160923,0.001305,-0.006000,-0.000800,-0.001900,0.004100,-0.004600,0.000010
20160926,-0.008179,-0.008800,-0.002900,-0.003500,-0.001700,0.001900,0.000010
20160927,0.021210,0.006400,-0.001300,-0.005300,0.000200,-0.004000,0.000010
20160928,0.015451,0.005600,0.002100,0.011000,-0.011600,0.011300,0.000010
20160929,0.000398,-0.009800,-0.004000,0.005400,0.002800,0.006800,0.000010
20160930,0.009963,0.008800,0.004200,0.003500,-0.002000,0.001000,0.000010
20161003,-0.000681,-0.002600,-0.000400,-0.001300,-0.000200,0.001500,0.000010
20161004,-0.003239,-0.004600,0.000600,0.000900,0.001500,-0.003100,0.000010
20161005,0.012386,0.005800,0.004100,0.007900,-0.004500,0.004300,0.000010
20161006,-0.003198,-0.000600,-0.002300,0.003700,0.004200,0.002400,0.000010
20161007,-0.002650,-0.003800,-0.005300,0.001600,-0.002300,-0.003800,0.000010
20161010,0.002716,0.005200,0.005500,0.000100,-0.006100,-0.002200,0.000010
20161011,-0.012724,-0.013000,-0.005600,0.004800,0.003300,0.000900,0.000010
20161012,0.003718,0.000600,-0.001900,0.003700,0.007300,0.001500,0.000010
20161013,-0.005767,-0.004200,-0.007400,-0.006300,0.002900,-0.001200,0.000010
20161014,-0.007621,0.000100,-0.003300,0.005700,0.001100,0.000900,0.000010
20161017,-0.012163,-0.002900,-0.000300,0.001400,0.001000,0.001400,0.000010
20161018,0.005781,0.006000,-0.001600,0.000300,-0.003300,-0.002900,0.000010
20161019,0.000049,0.002500,0.001200,0.009100,-0.001100,0.004700,0.000010
20161020,-0.009013,-0.001600,-0.000500,-0.001100,-0.004900,-0.000400,0.000010
20161021,0.010699,0.000200,-0.001800,-0.003200,0.001800,-0.001700,0.000010
20161024,0.023321,0.005400,0.000700,-0.001600,0.005800,-0.004900,0.000010
20161025,-0.003472,-0.004600,-0.006000,0.002200,0.000400,-0.000100,0.000010
20161026,-0.015075,-0.002300,-0.007300,0.007500,0.001000,0.005400,0.000010
20161027,-0.005142,-0.003300,-0.009500,0.006000,-0.001000,-0.000400,0.000010
20161028,-0.051371,-0.002900,-0.001100,0.001100,-0.000600,0.003300,0.000010
20161031,0.017390,0.000200,0.000900,0.001300,0.006000,-0.003200,0.000010
20161101,-0.005584,-0.006800,-0.003600,0.001700,-0.005400,-0.000600,0.000010
20161102,-0.025273,-0.007300,-0.005800,0.003600,0.009400,0.001500,0.000010
20161103,0.001920,-0.004000,-0.003900,0.010200,0.001100,0.007900,0.000010
20161104,-0.015619,-0.001200,0.008500,-0.004200,-0.000900,-0.000700,0.000010
20161107,0.039574,0.022300,0.001900,-0.001500,-0.002600,-0.001900,0.000010
20161108,0.003593,0.004000,-0.001000,-0.001900,-0.000500,0.002900,0.000010
20161109,-0.020146,0.014600,0.020700,0.009900,-0.007100,0.007400,0.000010
20161110,-0.038218,0.003200,0.014600,0.018100,-0.001200,0.003700,0.000010
20161111,-0.004539,0.001800,0.025200,-0.000400,0.001600,-0.003500,0.000010
20161114,-0.026982,0.002100,0.008700,0.014200,-0.001000,0.003500,0.000010
20161115,0.033613,0.008000,-0.005600,0.001400,-0.006300,0.001800,0.000010
20161116,0.004373,-0.001200,0.002300,-0.005600,0.008200,-0.001700,0.000010
20161117,0.013276,0.005600,0.001600,-0.001300,0.002500,-0.004700,0.000010
20161118,0.004971,-0.001600,0.005700,0.003900,-0.002000,0.000900,0.000010
20161121,0.026100,0.007700,-0.002700,0.000800,-0.001200,0.003000,0.000010
20161122,0.006833,0.003100,0.006300,0.005800,0.008200,0.003000,0.000010
20161123,-0.006634,0.001600,0.005700,0.001900,-0.002900,0.001800,0.000010
20161125,0.000320,0.004000,-0.000600,-0.002400,0.002200,-0.001500,0.000010
20161128,-0.017428,-0.006400,-0.007800,0.000600,0.006500,-0.003400,0.000010
20161129,-0.005543,0.001100,-0.003900,-0.000700,0.005200,-0.004900,0.000010
20161130,-0.015672,-0.002500,-0.001900,0.022500,-0.015800,0.019600,0.000010
20161201,-0.009220,-0.003600,-0.003900,0.020600,0.002900,0.006200,0.000010
20161202,-0.004451,0.000000,-0.000100,-0.003200,-0.001100,0.000700,0.000010
20161205,0.025691,0.007500,0.011100,0.002800,-0.002600,-0.001700,0.000010
20161206,0.007059,0.004800,0.006400,0.002300,-0.001300,-0.001000,0.000010
20161207,0.007454,0.012600,-0.005000,0.005300,0.008800,-0.000100,0.000010
20161208,-0.004011,0.003600,0.012400,0.005800,-0.002400,-0.001000,0.000010
20161209,0.001733,0.004600,-0.003600,0.001200,-0.000600,-0.000500,0.000010
20161212,-0.011110,-0.003000,-0.009700,-0.001100,0.000000,0.000600,0.000010
20161213,0.018708,0.006000,-0.005700,-0.002900,0.000100,-0.001700,0.000010
20161214,-0.007129,-0.008200,-0.003700,-0.002900,0.005100,-0.005100,0.000010
20161215,-0.010171,0.004600,0.004400,0.002800,0.000500,0.000500,0.000010
20161216,-0.004244,-0.002200,-0.000300,-0.004200,-0.002700,0.000100,0.000010
20161219,0.010861,0.002200,0.003200,0.000800,0.003000,0.000300,0.000010
20161220,0.006815,0.004400,0.005000,0.006800,0.001200,0.000800,0.000010
20161221,-0.000804,-0.002400,-0.003500,0.002400,0.001300,0.000600,0.000010
20161222,-0.005528,-0.003000,-0.007700,0.002400,-0.002400,0.000600,0.000010
20161223,-0.007503,0.001900,0.005200,-0.005200,-0.003500,-0.001400,0.000010
20161227,0.014213,0.002700,0.002300,0.001300,0.001700,0.000300,0.000010
20161228,0.000946,-0.008700,-0.003000,0.000800,0.001400,-0.001600,0.000010
20161229,-0.009040,-0.000400,0.000900,-0.003100,0.002500,0.000500,0.000010
20161230,-0.019970,-0.005200,-0.000500,0.002000,-0.001400,0.000600,0.000010
20170103,0.005068,0.008300,-0.000900,0.000900,-0.002500,0.002600,0.000020
20170104,0.004657,0.007900,0.009700,-0.001500,-0.004100,-0.000300,0.000020
20170105,0.030732,-0.002100,-0.010000,-0.008000,-0.001700,-0.000800,0.000020
20170106,0.019912,0.002900,-0.007100,-0.003200,-0.003100,-0.002900,0.000020
20170109,0.001168,-0.003700,-0.003100,-0.010300,0.002000,-0.005200,0.000020
20170110,-0.001280,0.001600,0.010200,0.005600,-0.000300,0.000500,0.000020
20170111,0.003920,0.003100,-0.002300,0.005300,0.001600,0.002700,0.000020
20170112,0.018297,-0.003000,-0.006400,-0.008800,0.000400,-0.002900,0.000020
20170113,0.004302,0.002900,0.006200,-0.000800,-0.002700,-0.001500,0.000020
20170117,-0.009081,-0.004900,-0.009800,-0.005900,0.004400,0.004100,0.000020
20170118,-0.002766,0.002400,0.002000,0.002300,0.000000,-0.000900,0.000020
20170119,0.001932,-0.003800,-0.005400,-0.000300,-0.000600,-0.000300,0.000020
20170120,-0.000878,0.003300,0.000700,0.001800,0.001000,-0.000100,0.000020
20170123,0.011814,-0.002900,-0.000600,-0.003000,0.004300,-0.003700,0.000020
20170124,0.005575,0.008300,0.007800,0.008100,-0.001500,0.005000,0.000020
20170125,0.017120,0.008400,0.002000,0.003500,-0.001500,-0.001500,0.000020
20170126,0.003144,-0.001000,-0.005900,0.003800,-0.000800,-0.001600,0.000020
20170127,-0.004028,-0.001200,-0.000400,-0.006700,0.001000,0.000700,0.000020
20170130,-0.006449,-0.006800,-0.007300,-0.004100,0.006400,-0.001400,0.000020
20170131,-0.008309,0.000000,0.008300,-0.005500,-0.003900,-0.002100,0.000020
20170201,0.010771,0.000400,-0.000500,0.000200,0.002600,-0.002500,0.000020
20170202,0.009131,-0.000200,-0.003300,-0.003100,-0.003500,0.002000,0.000020
20170203,-0.035419,0.008200,0.006500,0.006500,-0.005000,0.003500,0.000020
20170206,-0.003160,-0.002700,-0.006100,-0.002000,0.000400,-0.002100,0.000020
20170207,0.006018,-0.000100,-0.003700,-0.005100,0.004200,-0.002400,0.000020
20170208,0.008874,0.000600,-0.002800,-0.005300,0.003400,-0.001000,0.000020
20170209,0.002013,0.007200,0.007300,0.000300,-0.002700,0.000400,0.000020
20170210,0.007427,0.003800,0.003900,0.001200,-0.000100,0.001500,0.000020
20170213,0.010961,0.004900,-0.002700,0.003300,0.000400,0.000500,0.000020
20170214,-0.000167,0.004500,-0.001600,0.003300,-0.004100,-0.000700,0.000020
20170215,0.007544,0.005400,0.001300,-0.004400,0.001900,-0.000800,0.000020
20170216,0.001709,-0.001600,-0.002000,-0.000400,0.003400,-0.002300,0.000020
20170217,0.001102,0.002000,-0.000600,-0.005700,0.000900,-0.003800,0.000020
20170221,0.013455,0.006000,0.000400,0.001300,0.003300,0.003400,0.000020
20170222,-0.000969,-0.001500,-0.003800,0.001200,0.005400,-0.003400,0.000020
20170223,-0.003997,-0.001100,-0.007200,0.002600,-0.002900,-0.004500,0.000020
20170224,-0.008155,0.001500,-0.000800,-0.009100,0.003500,-0.002100,0.000020
20170227,0.004023,0.002200,0.008500,-0.003400,-0.003600,-0.001100,0.000020
20170228,-0.004242,-0.004200,-0.013500,0.002000,-0.000300,-0.001400,0.000020
20170301,0.009514,0.014700,0.005400,0.007200,-0.004000,0.005500,0.000010
20170302,-0.004888,-0.007000,-0.005600,-0.008800,0.005600,-0.004700,0.000010
20170303,0.001143,0.000900,-0.001700,0.001500,-0.000300,-0.000800,0.000010
20170306,-0.003848,-0.003800,-0.004100,-0.001000,-0.000600,0.000000,0.000010
20170307,-0.000697,-0.003600,-0.003500,-0.000500,0.001200,-0.002400,0.000010
20170308,0.005295,-0.001900,-0.001600,-0.008200,0.005100,-0.007300,0.000010
20170309,0.002939,0.000400,-0.005200,-0.002800,-0.005900,-0.001600,0.000010
20170310,-0.000633,0.003400,0.000600,-0.003800,0.002600,0.000100,0.000010
20170313,0.002499,0.001300,0.003200,-0.000300,-0.001200,0.000500,0.000010
20170314,-0.002411,-0.003600,-0.002200,0.000200,0.005100,-0.002400,0.000010
20170315,0.000516,0.008600,0.007100,-0.004100,-0.001600,0.005500,0.000010
20170316,0.000528,-0.000600,0.004300,0.002300,-0.000900,-0.003800,0.000010
20170317,-0.001301,-0.000800,0.005500,-0.002600,0.001600,-0.000300,0.000010
20170320,0.005467,-0.002500,-0.001600,-0.007500,-0.001700,-0.000300,0.000010
20170321,-0.016068,-0.014800,-0.014100,-0.006900,0.007700,0.002900,0.000010
20170322,0.005764,0.001600,-0.003300,-0.005400,0.001700,-0.001300,0.000010
20170323,-0.000802,-0.000300,0.007400,0.004600,-0.000200,0.001900,0.000010
20170324,-0.002089,-0.000500,0.001000,-0.002400,-0.002800,-0.003200,0.000010
20170327,0.001431,-0.000500,0.004700,-0.005200,-0.002400,-0.002700,0.000010
20170328,0.010841,0.007200,-0.000600,0.007100,0.000200,0.003800,0.000010
20170329,0.021402,0.001800,0.003200,-0.000600,-0.003300,0.001300,0.000010
20170330,0.002310,0.003600,0.004100,0.009300,-0.001200,-0.001400,0.000010
20170331,0.011639,-0.001600,0.005500,-0.003100,0.001000,0.000800,0.000010
20170403,0.005606,-0.002800,-0.011500,-0.001100,-0.001600,-0.000800,0.000030
20170404,0.017184,0.000500,-0.002400,0.003200,-0.001100,0.001700,0.000030
20170405,0.002702,-0.004400,-0.008300,-0.003000,0.003900,-0.000900,0.000030
20170406,-0.012097,0.003200,0.007500,0.004900,-0.001300,0.003700,0.000030
20170407,-0.003785,-0.000800,0.000900,-0.002600,0.000100,-0.000400,0.000030
20170410,0.013588,0.000800,0.001500,0.001100,0.001700,0.004800,0.000030
20170411,-0.005160,-0.000500,0.008000,0.002500,0.001900,0.001900,0.000030
20170412,-0.006793,-0.004900,-0.009400,-0.005300,-0.000800,-0.005400,0.000030
20170413,-0.012898,-0.007500,-0.003300,-0.007900,0.000200,-0.003500,0.000030
20170417,0.019578,0.008900,0.002900,0.002200,0.000800,-0.001500,0.000030
20170418,0.001985,-0.002500,0.003000,-0.001600,0.003400,0.001000,0.000030
20170419,-0.005068,-0.000800,0.005600,-0.003800,0.004300,-0.008400,0.000030
20170420,0.003181,0.008300,0.005800,0.002700,0.002900,-0.001900,0.000030
20170421,-0.003913,-0.002800,0.000500,-0.001400,0.003400,-0.002100,0.000030
20170424,0.009883,0.011800,0.002800,0.005200,-0.000100,0.001400,0.000030
20170425,0.000231,0.006600,0.003800,-0.000500,-0.003800,0.003000,0.000030
20170426,0.001840,0.000400,0.007400,0.003200,0.002400,0.000100,0.000030
20170427,0.009997,0.000500,-0.002000,-0.009500,0.002200,-0.005900,0.000030
20170428,0.007197,-0.003000,-0.007400,-0.005900,0.000200,-0.002100,0.000030
20170501,0.025125,0.002100,0.002500,-0.001300,-0.001700,-0.005100,0.000030
20170502,-0.001360,0.000300,-0.004600,-0.002100,0.004300,-0.003400,0.000030
20170503,-0.006241,-0.001900,-0.005200,0.002000,-0.000400,0.001200,0.000030
20170504,-0.003719,0.000200,-0.001100,-0.003500,0.004600,-0.007200,0.000030
20170505,-0.003605,0.004600,0.000900,0.000600,-0.002500,0.006400,0.000030
20170508,0.015940,-0.000400,-0.002500,0.002900,0.000300,0.000400,0.000030
20170509,0.003983,-0.000500,0.003900,-0.008100,0.003500,-0.003600,0.000030
20170510,-0.004062,0.002100,0.002400,0.000200,-0.003200,0.003500,0.000030
20170511,-0.001402,-0.002600,-0.004100,-0.001400,-0.003300,-0.000100,0.000030
20170512,0.014489,-0.001800,-0.003900,-0.006200,-0.002700,-0.003200,0.000030
20170515,-0.003516,0.005300,0.002500,0.001900,-0.003100,0.000500,0.000030
20170516,0.008455,-0.000300,0.001100,-0.000900,-0.002200,-0.001400,0.000030
20170517,-0.022058,-0.019700,-0.009700,-0.005300,0.005200,0.003000,0.000030
20170518,0.014533,0.004000,0.000000,-0.004000,-0.003200,-0.006100,0.000030
20170519,0.001409,0.007000,-0.003400,0.004100,-0.000700,0.007900,0.000030
20170522,0.011283,0.005600,0.002500,-0.003000,0.000200,-0.003200,0.000030
20170523,0.000896,0.001800,0.000000,0.006200,-0.002700,0.000700,0.000030
20170524,0.009068,0.002400,-0.002200,-0.005000,0.001600,-0.003000,0.000030
20170525,0.013291,0.004200,-0.003500,-0.007700,0.006400,-0.006300,0.000030
20170526,0.002416,0.000600,-0.000200,0.000900,0.002000,0.001500,0.000030
20170530,0.000924,-0.001900,-0.005300,-0.003200,0.006500,-0.000300,0.000030
20170531,-0.002087,-0.000200,-0.000400,-0.005600,0.003100,-0.001000,0.000030
20170601,0.001337,0.009500,0.010100,0.000400,-0.002100,0.000400,0.000030
20170602,0.010824,0.003500,0.004100,-0.008000,0.002800,-0.004800,0.000030
20170605,0.004579,-0.001700,-0.004600,0.000000,-0.001900,0.000100,0.000030
20170606,-0.008247,-0.002800,0.001000,-0.000700,-0.005600,0.003600,0.000030
20170607,0.007049,0.001500,-0.001300,0.000100,0.005400,-0.006800,0.000030
20170608,0.000198,0.001800,0.012000,0.009200,-0.006700,-0.000400,0.000030
20170609,-0.031635,-0.001200,0.002800,0.023800,-0.001800,0.011200,0.000030
20170612,-0.013697,-0.001100,-0.001900,0.003500,0.000200,0.006100,0.000030
20170613,0.016457,0.005500,0.000600,-0.001400,-0.002800,-0.000800,0.000030
20170614,-0.004405,-0.001700,-0.005300,-0.005400,0.001700,-0.005200,0.000030
20170615,-0.012596,-0.003000,-0.003000,-0.001200,0.000300,-0.000700,0.000030
20170616,0.024415,-0.000300,-0.002600,-0.001800,-0.005300,0.001400,0.000030
20170619,0.007553,0.008600,0.001100,-0.007400,-0.000200,-0.000900,0.000030
20170620,-0.002592,-0.007300,-0.004400,-0.005100,-0.002100,-0.002500,0.000030
20170621,0.009712,-0.000700,-0.002300,-0.016900,-0.001500,-0.011400,0.000030
20170622,-0.000928,0.000200,0.004700,-0.004100,-0.001000,-0.000500,0.000030
20170623,0.002437,0.002400,0.007300,-0.005100,-0.004000,0.000500,0.000030
20170626,-0.009724,0.000400,0.000700,0.006900,0.002500,0.001800,0.000030
20170627,-0.017304,-0.008500,-0.002100,0.013300,0.003500,0.003300,0.000030
20170628,0.013872,0.010200,0.007900,0.002100,-0.001500,-0.000800,0.000030
20170629,-0.014541,-0.008300,0.000800,0.013800,-0.002200,0.003500,0.000030
20170630,-0.008126,0.001400,-0.001000,-0.002300,0.002200,0.002900,0.000030
20170703,-0.014814,0.002400,0.004500,0.012100,-0.005300,0.006600,0.000040
20170705,0.018602,0.001200,-0.007000,-0.005700,0.001400,-0.006900,0.000040
20170706,-0.006444,-0.009500,-0.004500,0.001100,0.002100,-0.000300,0.000040
20170707,0.014112,0.007000,0.004000,-0.004100,0.002200,-0.005200,0.000040
20170710,0.018094,0.000500,-0.004400,-0.000900,-0.001200,-0.001100,0.000040
20170711,-0.002348,0.000000,0.003100,-0.005300,-0.003100,0.001500,0.000040
20170712,0.012453,0.007200,0.000600,-0.005300,0.001000,-0.002300,0.000040
20170713,-0.005842,0.001700,-0.000100,0.003700,0.000300,0.002000,0.000040
20170714,0.001179,0.004200,-0.002200,-0.005100,0.001900,0.000300,0.000040
20170717,0.008215,0.000000,0.002200,0.001300,0.001900,0.000700,0.000040
20170718,0.014267,0.000400,-0.003700,-0.003300,-0.001000,-0.004100,0.000040
20170719,0.002362,0.005900,0.004700,0.000300,-0.002400,0.001300,0.000040
20170720,0.001782,-0.000100,0.000500,-0.000100,0.000900,-0.002300,0.000040
20170721,-0.002945,-0.000800,-0.004300,-0.002800,0.000400,-0.002800,0.000040
20170724,0.012948,-0.000300,0.001200,-0.002000,-0.002100,-0.003800,0.000040
20170725,0.000886,0.003800,0.004400,0.009200,-0.001700,0.007000,0.000040
20170726,0.012434,-0.000600,-0.004600,-0.007000,-0.001700,0.000400,0.000040
20170727,-0.006459,-0.001400,-0.006400,0.004500,0.002500,0.004200,0.000040
20170728,-0.024818,-0.001700,-0.000800,0.002400,-0.002100,0.001900,0.000040
20170731,-0.031626,-0.001100,-0.002600,0.004400,-0.001200,0.001500,0.000040
20170801,0.008514,0.002400,-0.001900,0.001800,0.002300,-0.004800,0.000040
20170802,-0.000301,-0.000800,-0.011500,0.001500,0.000900,-0.003500,0.000040
20170803,-0.009007,-0.002100,-0.003400,-0.002900,0.002800,-0.002800,0.000040
20170804,0.000669,0.002500,0.003300,0.003600,-0.001400,0.000300,0.000040
20170807,0.004749,0.001600,-0.001100,-0.006000,0.003100,-0.003700,0.000040
20170808,-0.002449,-0.002400,-0.001100,0.002100,-0.003200,-0.001500,0.000040
20170809,-0.007910,-0.001400,-0.008000,-0.001000,0.001000,0.000400,0.000040
20170810,-0.025550,-0.014900,-0.003000,0.002500,0.002500,0.001300,0.000040
20170811,0.011568,0.002000,0.001700,-0.008800,0.003900,-0.001200,0.000040
20170814,0.015816,0.010300,0.002800,0.000600,0.000000,-0.004500,0.000040
20170815,-0.000570,-0.001100,-0.008600,-0.000400,-0.001500,-0.002500,0.000040
20170816,-0.004640,0.001800,-0.001400,-0.004500,0.003200,-0.001300,0.000040
20170817,-0.018003,-0.015900,-0.001700,-0.001500,-0.000300,0.001300,0.000040
20170818,-0.002186,-0.001500,0.001300,0.002100,-0.002800,-0.000100,0.000040
20170821,-0.005404,0.000600,-0.002800,-0.002200,0.001600,-0.000900,0.000040
20170822,0.014277,0.010600,-0.000200,-0.002500,-0.002000,0.001100,0.000040
20170823,-0.009205,-0.003200,0.001300,0.004000,-0.004700,0.000900,0.000040
20170824,-0.005793,-0.001400,0.005800,0.001800,-0.005000,0.000900,0.000040
20170825,-0.007549,0.001800,0.001700,0.005800,0.001500,0.002600,0.000040
20170828,0.000804,0.000800,0.003200,-0.007400,0.002100,-0.001900,0.000040
20170829,0.008499,0.001000,0.000900,-0.003900,0.000400,0.001000,0.000040
20170830,0.014182,0.005300,0.000100,-0.003200,0.000900,-0.004600,0.000040
20170831,0.013446,0.006200,0.003900,-0.004200,-0.003100,-0.001000,0.000040
20170901,-0.002396,0.002700,0.004400,0.004400,-0.000600,0.003500,0.000050
20170905,-0.013269,-0.008100,-0.000200,-0.009500,-0.000700,0.005400,0.000050
20170906,0.002621,0.002800,-0.000200,0.001300,-0.003300,0.000900,0.000050
20170907,0.012058,-0.000700,0.000100,-0.009300,0.000200,0.000800,0.000050
20170908,-0.013854,-0.001600,0.001300,0.003600,0.002400,-0.001400,0.000050
20170911,0.012486,0.010800,-0.000800,0.006300,-0.003300,-0.001100,0.000050
20170912,0.004724,0.004300,0.003500,0.007100,0.001000,0.001800,0.000050
20170913,0.017322,0.001100,0.003100,0.003600,-0.003300,0.000900,0.000050
20170914,-0.007393,-0.001200,-0.000500,-0.000700,-0.003300,0.002300,0.000050
20170915,-0.005463,0.001900,0.002400,0.001200,0.003000,0.000000,0.000050
20170918,-0.012769,0.002400,0.004000,0.002000,-0.004700,0.002100,0.000050
20170919,-0.004445,0.001500,-0.002100,0.003500,0.000200,0.000700,0.000050
20170920,0.003454,0.001600,0.002800,0.005200,-0.001800,0.003100,0.000050
20170921,-0.008796,-0.002800,0.001600,0.003700,-0.000100,-0.000800,0.000050
20170922,-0.009900,0.001200,0.004300,0.001300,0.003500,0.002800,0.000050
20170925,-0.016030,-0.002500,0.003500,0.006300,-0.002500,0.006500,0.000050
20170926,-0.001266,0.000500,0.004400,0.001300,0.006000,-0.001200,0.000050
20170927,0.013073,0.006300,0.014100,0.001700,-0.002600,-0.005300,0.000050
20170928,0.005816,0.001300,0.001500,-0.000700,-0.001100,-0.001900,0.000050
20170929,0.005176,0.003500,-0.001200,-0.002700,-0.000700,-0.003500,0.000050
20171002,-0.002247,0.005000,0.008700,0.001600,-0.001900,0.002600,0.000040
20171003,-0.002179,0.002600,-0.000300,-0.000200,-0.000500,-0.001000,0.000040
20171004,0.008724,0.000500,-0.003500,-0.004500,-0.001200,0.000000,0.000040
20171005,0.015951,0.005500,-0.003100,0.003500,-0.002800,-0.001700,0.000040
20171006,0.008900,-0.000800,-0.001000,-0.002500,0.001800,-0.003600,0.000040
20171009,0.001425,-0.002200,-0.003000,-0.000500,0.000900,-0.001800,0.000040
20171010,-0.003824,0.002400,0.000100,0.004200,0.001000,0.000800,0.000040
20171011,0.007901,0.001600,-0.002600,-0.002200,-0.000900,-0.000700,0.000040
20171012,0.005960,-0.001800,-0.001000,-0.005100,0.001900,0.001100,0.000040
20171013,0.002008,0.000400,-0.002700,0.001100,0.001900,0.000000,0.000040
20171016,0.003390,0.001700,-0.002700,0.003700,0.000000,-0.000800,0.000040
20171017,0.002772,0.000100,-0.003400,-0.002800,0.003400,-0.001800,0.000040
20171018,-0.012020,0.001400,0.003600,0.002200,0.003500,-0.001400,0.000040
20171019,-0.010421,0.000200,-0.003400,0.001700,0.001200,0.000400,0.000040
20171020,-0.003750,0.005700,0.000200,0.002800,0.001200,0.000400,0.000040
20171023,-0.016899,-0.004500,-0.003800,0.001200,0.002700,-0.002500,0.000040
20171024,0.009935,0.002000,-0.001100,0.004700,0.000200,-0.001400,0.000040
20171025,-0.003064,-0.005100,0.000100,0.001100,0.002400,-0.004200,0.000040
20171026,-0.000493,0.002000,0.000600,0.002200,0.001900,-0.001600,0.000040
20171027,0.132164,0.008200,-0.000800,-0.010100,0.001200,-0.013200,0.000040
20171030,0.008992,-0.004600,-0.007700,-0.000600,-0.006000,-0.004300,0.000040
20171031,-0.005014,0.002300,0.007600,-0.002200,-0.001400,0.002200,0.000040
20171101,-0.001448,0.000500,-0.008100,0.001500,-0.000800,-0.000700,0.000040
20171102,-0.008571,0.000600,-0.000100,0.004900,-0.002400,0.003400,0.000040
20171103,0.015883,0.003100,-0.005300,-0.006900,-0.001600,-0.001700,0.000040
20171106,0.008150,0.000600,0.001500,0.001900,-0.006200,0.000300,0.000040
20171107,0.002240,-0.002000,-0.014200,-0.003700,0.004400,-0.000300,0.000040
20171108,0.008645,0.001200,-0.000300,-0.006200,0.006000,-0.000100,0.000040
20171109,-0.003310,-0.004100,0.000000,0.002200,-0.000100,0.001000,0.000040
20171110,-0.003348,0.000100,0.000500,-0.003800,0.002100,0.001500,0.000040
20171113,0.003395,0.000900,-0.003000,0.000200,0.000700,-0.007400,0.000040
20171114,0.006793,-0.002200,-0.000800,0.000000,0.009600,-0.004000,0.000040
20171115,-0.008928,-0.005200,0.000400,0.002400,-0.000900,0.001500,0.000040
20171116,0.009408,0.010100,0.007900,-0.005200,0.005200,0.003200,0.000040
20171117,-0.006516,-0.001400,0.007300,0.002900,-0.001600,0.003500,0.000040
20171120,-0.003160,0.002100,0.006200,0.000000,0.002700,-0.000100,0.000040
20171121,0.011702,0.006700,0.003500,-0.003500,0.000300,-0.006200,0.000040
20171122,0.014629,-0.000500,0.000900,-0.000300,-0.002500,0.001600,0.000040
20171124,0.025810,0.002100,0.000000,-0.004500,0.000400,-0.001000,0.000040
